Date,Time,lux,temp,humid,presentase_lux,lux_score,lux_category,temp_score,temp_category,humid_score,humid_category,quality_score,quality_category
12/07/2024,02:05:03,0,15.8,84.5,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,02:00:04,0,15.8,84.2,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,01:55:03,0,15.8,85,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,01:50:03,0,15.9,84.9,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,01:45:03,0,16,83.6,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,01:40:04,0,16.1,83.8,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,01:35:03,0,16.1,84.7,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,01:30:03,0,16.2,84.6,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,01:25:04,0,16.2,85.3,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,01:20:05,0,16.1,85.3,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,01:15:04,0,16.2,84.7,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,01:10:05,0,16.3,84.3,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,01:05:05,0,16.3,83.3,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,01:00:04,0,16.3,83.2,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,00:55:04,0,16.3,83.5,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,00:50:05,0,16.3,83.4,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,00:45:03,0,16.4,83.1,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,00:40:03,0,16.5,83.3,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,00:35:04,0,16.5,83.5,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,00:30:03,0,16.4,83.8,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,00:25:03,0,16.5,83,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,00:20:04,0,16.6,83.4,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,00:15:03,0,16.5,83.6,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,00:10:05,0,16.7,81.9,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,00:05:10,0,16.9,81.1,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
12/07/2024,00:00:03,0,16.9,81.7,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,23:55:08,0,17,83,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,23:50:05,0,17,83,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,23:45:04,0,17,83.1,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,23:40:04,0,17.2,81.9,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,23:35:04,0,17.4,81.4,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,23:30:05,0,17.5,81.3,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,23:25:04,0,17.7,81.9,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,23:20:36,0,17.7,83.1,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,23:20:12,0,17.7,82.9,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,23:15:04,0,17.8,83.1,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,23:10:03,0,17.9,83.4,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,23:05:04,0,18,83.9,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,23:00:09,0,17.8,85,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,22:55:04,0,17.9,83.7,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,22:50:05,0,17.9,83.5,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,22:45:04,0,17.9,82.3,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,22:40:05,0,18,81.8,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,22:35:04,0,18,81.6,0,1,Buruk,2,Kurang Optimal (Terlalu Dingin),2,Kurang Optimal (Lembab),1.8,Kurang
11/07/2024,22:30:08,0,18.1,80.6,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,22:25:06,0,18.1,80.8,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,22:20:03,0,18.1,81.8,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,22:15:03,0,18.2,81.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,22:10:05,0,18.3,80.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,22:05:03,0,18.4,80.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,22:00:07,0,18.4,80.9,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,21:55:04,0,18.5,80.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,21:50:03,0,18.6,80.5,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,21:45:03,0,18.7,81.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,21:40:05,0,18.7,80.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,21:35:03,0,18.8,81.6,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,21:30:03,0,18.8,81.6,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,21:25:08,0,18.9,81.5,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,21:20:05,0,18.9,81.6,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,21:15:04,0,18.9,81.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,21:10:03,0,19,81.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,21:05:04,0,18.9,81.5,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,21:00:06,0,19,81.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,20:55:04,0,19.1,81.3,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,20:50:04,0,19.1,80.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,20:45:03,0,19.1,80.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,20:40:04,0,19.2,80.8,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,20:35:04,0,19.2,81,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,20:30:04,0,19.2,80.4,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,20:25:03,0,19.3,80.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,20:20:06,0,19.3,80.9,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,20:15:04,0,19.4,80.7,0,1,Buruk,3,Normal (Aman),2,Kurang Optimal (Lembab),2.1,Cukup
11/07/2024,20:10:05,0,19.5,79.8,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,20:05:03,0,19.7,79.1,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,20:00:04,0,19.8,78.9,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,19:55:05,0,19.8,78.9,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,19:50:03,0,19.8,78.6,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,19:45:04,0,19.9,78.2,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,19:40:05,0,20,78.2,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,19:35:03,0,20,78.1,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,19:30:04,0,20.1,77.9,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,19:25:04,0,20.2,77.4,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,19:20:04,0,20.2,77.7,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,19:15:05,0,20.3,77.4,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,19:10:05,0,20.3,77.1,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,19:05:03,0,20.4,76.7,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,19:00:04,0,20.4,77,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,18:55:07,0,20.5,76.1,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,18:50:04,0,20.7,75.7,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,18:45:03,0,21,74.7,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,18:40:05,0,21.2,74.1,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,18:35:04,0,21.5,74.2,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,18:30:04,0,21.6,74.4,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,18:25:05,0,21.8,74.5,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,18:20:05,0,21.9,76.8,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,18:15:03,0,22.1,77.1,0,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,18:10:03,0.83,22.3,77.1,0.00083,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,18:05:04,2.5,22.5,76.6,0.0025,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,18:00:25,7.5,22.7,75.4,0.0075,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,17:55:03,26.67,22.8,74.8,0.02667,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,17:50:05,76.67,23,73.9,0.07667,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,17:45:05,171.67,23.4,72.6,0.17167,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,17:40:03,337.5,23.6,71.7,0.3375,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,17:35:04,530,23.9,70.2,0.53,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,17:30:03,794.17,24.4,69.7,0.79417,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,17:25:05,1142.5,24.8,67.9,1.1425,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
11/07/2024,17:20:05,1526.67,25.3,66.1,1.52667,1,Buruk,4,Optimal,4,Optimal,3.4,Baik
11/07/2024,17:15:05,1920,25.5,64.9,1.92,1,Buruk,4,Optimal,4,Optimal,3.4,Baik
11/07/2024,17:10:05,2269.17,25.9,63.6,2.26917,1,Buruk,4,Optimal,4,Optimal,3.4,Baik
11/07/2024,17:05:03,2670.83,26.2,62.7,2.67083,1,Buruk,4,Optimal,4,Optimal,3.4,Baik
11/07/2024,17:00:04,2782.5,26.4,61.5,2.7825,1,Buruk,4,Optimal,4,Optimal,3.4,Baik
11/07/2024,16:55:05,2242.5,26.8,59.7,2.2425,1,Buruk,4,Optimal,3,Normal (Aman),2.9,Cukup
11/07/2024,16:50:04,2700.83,27.1,58.3,2.70083,1,Buruk,4,Optimal,3,Normal (Aman),2.9,Cukup
11/07/2024,16:45:05,2506.67,27.6,56.2,2.50667,1,Buruk,4,Optimal,3,Normal (Aman),2.9,Cukup
11/07/2024,16:40:03,2496.67,28.2,54.5,2.49667,1,Buruk,2,Kurang Optimal (Terlalu Panas),3,Normal (Aman),2.3,Cukup
11/07/2024,16:35:03,2407.5,29,52.5,2.4075,1,Buruk,2,Kurang Optimal (Terlalu Panas),3,Normal (Aman),2.3,Cukup
11/07/2024,16:30:06,3387.5,30.1,49.5,3.3875,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,16:25:04,3857.5,30.6,47.8,3.8575,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,16:20:03,7769.17,31.1,48.5,7.76917,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,16:15:04,9707.5,31.4,47,9.7075,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,16:10:07,8781.67,30.8,47.7,8.78167,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,16:05:04,8962.5,30.6,48.7,8.9625,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,16:00:12,8754.17,30.9,47.3,8.75417,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,15:55:05,11463.33,30.5,47.8,11.46333,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,15:50:05,9558.33,30.1,48,9.55833,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,15:45:04,6034.17,30.1,48.5,6.03417,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,15:40:05,5775.83,31.1,46.4,5.77583,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,15:35:04,5086.67,32.2,43.2,5.08667,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,15:30:03,12907.5,33.6,40.3,12.9075,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,15:25:03,15088.33,34.3,39.7,15.08833,1,Buruk,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1,Kurang
11/07/2024,15:20:04,17065,34.3,40.1,17.065,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,15:15:04,7726.67,34.4,40.6,7.72667,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,15:10:03,18740,34.5,40.7,18.74,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,15:05:04,20260.83,34.1,39.1,20.26083,1,Buruk,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1,Kurang
11/07/2024,15:00:04,21383.33,34,40.3,21.38333,1,Buruk,1,Berpotensi Merusak,2,Kurang Optimal (Kering),1.5,Kurang
11/07/2024,14:55:03,25050,33.4,35.1,25.05,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,14:50:04,22681.67,32.4,36.4,22.68167,1,Buruk,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1,Kurang
11/07/2024,14:45:05,8972.5,33.1,34.6,8.9725,1,Buruk,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1,Kurang
11/07/2024,14:40:03,9092.5,34.5,32.7,9.0925,1,Buruk,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1,Kurang
11/07/2024,14:35:04,10239.17,35.2,31.6,10.23917,1,Buruk,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1,Kurang
11/07/2024,14:30:04,32334.17,36,31.6,32.33417,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,14:25:03,14784.17,35,35.5,14.78417,1,Buruk,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1,Kurang
11/07/2024,14:20:04,14288.33,35.2,36.6,14.28833,1,Buruk,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1,Kurang
11/07/2024,14:15:05,33023.33,37.6,30.7,33.02333,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,14:10:07,35198.33,38,28.7,35.19833,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,14:05:06,38267.5,37,28.5,38.2675,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,14:00:04,40695,37.9,27.6,40.695,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,13:55:03,42929.16,38.4,27.1,42.92916,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,13:50:04,43444.16,39.4,25.5,43.44416,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,13:45:05,44604.16,39.3,26,44.60416,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,13:40:03,45328.33,39.4,27.5,45.32833,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,13:35:03,45548.33,38.9,26.8,45.54833,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,13:30:03,45536.66,38.6,26.6,45.53666,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,13:25:05,45945,38.9,27,45.945,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,13:20:03,46241.66,38.4,27.5,46.24166,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,13:15:03,48215,37.9,27.6,48.215,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,13:10:04,47856.66,38,27.3,47.85666,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,13:05:03,50930.83,37.8,27.1,50.93083,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,13:00:03,52214.16,37.9,28.4,52.21416,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,12:55:06,51707.5,37.2,28.2,51.7075,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,12:50:03,54612.5,39.1,25.4,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,12:45:04,52330,39.9,26.4,52.33,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,12:40:04,54612.5,39.2,25,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,12:35:03,54612.5,40,25.5,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,12:30:03,43763.33,39.5,26.1,43.76333,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,12:25:05,54612.5,39.8,25.5,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,12:20:04,54612.5,39.6,25.3,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,12:15:03,54612.5,39.8,25.5,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,12:10:04,54612.5,39.1,27.9,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,12:05:04,54612.5,38.3,27.4,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,12:00:03,54612.5,37.5,28.6,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,11:55:03,54612.5,36.3,29.7,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,11:50:05,54612.5,37.1,28.3,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,11:45:04,54612.5,36.7,31.5,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,11:40:03,54612.5,35.5,30.1,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,11:35:05,54612.5,36.4,31.5,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,11:30:05,54612.5,35.4,31.3,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,11:25:03,49305,35.1,30.3,49.305,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,11:20:05,54612.5,35.5,32.3,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,11:15:07,53060.83,34.6,31.8,53.06083,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,11:10:06,54612.5,34.8,32.4,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,11:05:04,54612.5,34.7,33,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,11:00:12,51693.33,35.3,32.8,51.69333,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,10:55:09,54612.5,34.6,32.9,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,10:50:15,54612.5,34.3,32.6,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,10:45:04,54612.5,35,31.2,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,10:40:05,54612.5,36.2,29,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,10:35:03,54612.5,37.6,29.2,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,10:30:03,54612.5,37.8,30.3,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,10:25:04,54612.5,36.9,30.3,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,10:20:04,47730,36.4,32.4,47.73,2,Kurang Baik,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.2,Kurang
11/07/2024,10:15:03,54612.5,36.3,31.3,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,10:10:04,54612.5,36.9,30.6,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,10:05:03,54492.5,36.6,31.9,54.4925,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,10:00:03,54612.5,36.3,32.3,54.6125,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
11/07/2024,09:55:04,53859.16,36,34.5,53.85916,3,Optimal,1,Berpotensi Merusak,1,Buruk (Sangat Kering),1.4,Kurang
